id_linha,circular,letreiro_numerico,sentido,tipo_letreiro,terminal_principal,terminal_secundario
2241,False,6115,1,41,TERM. GRAJAÚ,PQ. RES. DOS LAGOS
35009,False,6115,2,41,TERM. GRAJAÚ,PQ. RES. DOS LAGOS
1186,False,6116,1,10,TERM. GRAJAÚ,JD. PRAINHA
33954,False,6116,2,10,TERM. GRAJAÚ,JD. PRAINHA
1188,False,6118,1,10,TERM. STO. AMARO,JD. ICARAÍ
33956,False,6118,2,10,TERM. STO. AMARO,JD. ICARAÍ
1189,False,6120,1,10,TERM. GRAJAÚ,JD. LUCÉLIA
33957,False,6120,2,10,TERM. GRAJAÚ,JD. LUCÉLIA
355,False,6200,1,10,TERM. BANDEIRA,TERM. STO. AMARO
33123,False,6200,2,10,TERM. BANDEIRA,TERM. STO. AMARO
483,False,6232,1,10,METRÔ BARRA FUNDA,PINHEIROS/VILA IDA 
33251,False,6232,2,10,METRÔ BARRA FUNDA,PINHEIROS/VILA IDA 
468,False,6250,1,10,TERM. BANDEIRA,JD. JAQUELINE
33236,False,6250,2,10,TERM. BANDEIRA,JD. JAQUELINE
1232,False,6258,1,10,TERM. STO. AMARO,JD. SÃO FRANCISCO
34000,False,6258,2,10,TERM. STO. AMARO,JD. SÃO FRANCISCO
1783,False,6258,1,31,JD. IBIRAPUERA,JD. STA. MARGARIDA
34551,False,6258,2,31,JD. IBIRAPUERA,JD. STA. MARGARIDA
1371,False,6262,1,10,TERM. BANDEIRA,CEASA
34139,False,6262,2,10,TERM. BANDEIRA,CEASA
2596,False,626A,1,10,MAR PAULISTA,CANTINHO DO CÉU
35364,False,626A,2,10,MAR PAULISTA,CANTINHO DO CÉU
2056,True,627J,1,10,METRÔ SÃO JUDAS,JD. MIRIAM
34824,True,627J,2,10,METRÔ SÃO JUDAS,JD. MIRIAM
2597,False,627M,1,10,TERM. STO. AMARO,MAR PAULISTA
35365,False,627M,2,10,TERM. STO. AMARO,MAR PAULISTA
358,False,6291,1,10,TERM. BANDEIRA,INOCOOP CAMPO LIMPO
33126,False,6291,2,10,TERM. BANDEIRA,INOCOOP CAMPO LIMPO
1293,True,6338,1,10,PQ. IBIRAPUERA,JD. MIRIAM
34061,True,6338,2,10,PQ. IBIRAPUERA,JD. MIRIAM
1294,False,6358,1,10,TERM. BANDEIRA,JD. LUSO
34062,False,6358,2,10,TERM. BANDEIRA,JD. LUSO
185,False,637A,1,10,TERM. PINHEIROS,TERM. JD. ÂNGELA
32953,False,637A,2,10,TERM. PINHEIROS,TERM. JD. ÂNGELA
181,False,637A,1,21,TERM. PINHEIROS,VL. REMO
32949,False,637A,2,21,TERM. PINHEIROS,VL. REMO
1602,False,637A,1,22,TERM. JD. ÂNGELA,ITAIM BIBI
34370,False,637A,2,22,TERM. JD. ÂNGELA,ITAIM BIBI
1756,False,637A,1,25,TERM. PINHEIROS,PIRAPORINHA
34524,False,637A,2,25,TERM. PINHEIROS,PIRAPORINHA
1757,False,637A,1,26,TERM. PINHEIROS,TERM. GUARAPIRANGA
34525,False,637A,2,26,TERM. PINHEIROS,TERM. GUARAPIRANGA
101,False,637G,1,10,PINHEIROS,GRAJAÚ
32869,False,637G,2,10,PINHEIROS,GRAJAÚ
102,False,637G,1,51,PINHEIROS,JD. ELIANA
32870,False,637G,2,51,PINHEIROS,JD. ELIANA
103,False,637J,1,10,PINHEIROS,VL. SÃO JOSÉ
32871,False,637J,2,10,PINHEIROS,VL. SÃO JOSÉ
47,False,637P,1,10,TERM. PINHEIROS,TERM. STO. AMARO
32815,False,637P,2,10,TERM. PINHEIROS,TERM. STO. AMARO
196,False,637R,1,10,TERM. STO. AMARO,JD. ARACATI
32964,False,637R,2,10,TERM. STO. AMARO,JD. ARACATI
104,False,637V,1,10,TERM. STO. AMARO,PQ. AMÉRICA
32872,False,637V,2,10,TERM. STO. AMARO,PQ. AMÉRICA
57,False,6400,1,10,TERM. BANDEIRA,TERM. JOÃO DIAS
32825,False,6400,2,10,TERM. BANDEIRA,TERM. JOÃO DIAS
58,False,6403,1,10,TERM. PQ. D. PEDRO II,TERM. JOÃO DIAS
32826,False,6403,2,10,TERM. PQ. D. PEDRO II,TERM. JOÃO DIAS
770,True,6412,1,10,PAULISTA,PARAISÓPOLIS
33538,True,6412,2,10,PAULISTA,PARAISÓPOLIS
360,False,6414,1,10,TERM. BANDEIRA,SOCORRO
33128,False,6414,2,10,TERM. BANDEIRA,SOCORRO
771,True,6418,1,10,BROOKLIN NOVO,REAL PQ.
33539,True,6418,2,10,BROOKLIN NOVO,REAL PQ.
361,False,6422,1,10,TERM. BANDEIRA,VL. CRUZEIRO
33129,False,6422,2,10,TERM. BANDEIRA,VL. CRUZEIRO
59,False,6450,1,10,TERM. BANDEIRA,TERM. CAPELINHA
32827,False,6450,2,10,TERM. BANDEIRA,TERM. CAPELINHA
61,False,6451,1,10,TERM. BANDEIRA,TERM. CAPELINHA
32829,False,6451,2,10,TERM. BANDEIRA,TERM. CAPELINHA
63,False,6455,1,10,LGO. SÃO FRANCISCO,TERM. CAPELINHA
32831,False,6455,2,10,LGO. SÃO FRANCISCO,TERM. CAPELINHA
1317,False,6475,1,10,TERM. BANDEIRA,JD. VAZ DE LIMA
34085,False,6475,2,10,TERM. BANDEIRA,JD. VAZ DE LIMA
1315,False,647A,1,10,PINHEIROS,VALO VELHO
34083,False,647A,2,10,PINHEIROS,VALO VELHO
1316,False,647P,1,10,TERM. PINHEIROS,COHAB ADVENTISTA
34084,False,647P,2,10,TERM. PINHEIROS,COHAB ADVENTISTA
66,False,648P,1,10,TERM. PINHEIROS,TERM. CAPELINHA
32834,False,648P,2,10,TERM. PINHEIROS,TERM. CAPELINHA
46,False,6500,1,10,TERM. BANDEIRA,TERM. STO. AMARO
32814,False,6500,2,10,TERM. BANDEIRA,TERM. STO. AMARO
1450,False,6505,1,10,TERM. BANDEIRA,TERM. GUARAPIRANGA
34218,False,6505,2,10,TERM. BANDEIRA,TERM. GUARAPIRANGA
4,False,669A,1,10,TERM. PRINC. ISABEL,TERM. STO. AMARO
32772,False,669A,2,10,TERM. PRINC. ISABEL,TERM. STO. AMARO
1193,False,6726,1,10,JD. GAIVOTAS   ,TERM. GRAJAÚ
33961,False,6726,2,10,JD. GAIVOTAS   ,TERM. GRAJAÚ
1318,False,675A,1,10,METRÔ SÃO JUDAS,PQ. STO. ANTONIO
34086,False,675A,2,10,METRÔ SÃO JUDAS,PQ. STO. ANTONIO
106,False,675G,1,10,METRÔ JABAQUARA,PQ. RES. COCAIA
32874,False,675G,2,10,METRÔ JABAQUARA,PQ. RES. COCAIA
1449,False,675G,1,22,COL. STA. MARIA,PQ. RES. COCAIA
34217,False,675G,2,22,COL. STA. MARIA,PQ. RES. COCAIA
1794,False,675G,1,41,METRÔ JABAQUARA,JD. CASTRO ALVES
34562,False,675G,2,41,METRÔ JABAQUARA,JD. CASTRO ALVES
68,False,675I,1,10,METRÔ SÃO JUDAS,TERM. JOÃO DIAS
32836,False,675I,2,10,METRÔ SÃO JUDAS,TERM. JOÃO DIAS
198,False,675K,1,10,METRÔ STA. CRUZ,TERM. JD. ÂNGELA
32966,False,675K,2,10,METRÔ STA. CRUZ,TERM. JD. ÂNGELA
2018,False,675K,1,23,MOEMA,VL. REMO
34786,False,675K,2,23,MOEMA,VL. REMO
1478,False,675L,1,10,METRÔ STA. CRUZ,TERM. STO. AMARO
34246,False,675L,2,10,METRÔ STA. CRUZ,TERM. STO. AMARO
108,False,675M,1,10,METRÔ JABAQUARA,CENTRO SESC
32876,False,675M,2,10,METRÔ JABAQUARA,CENTRO SESC
362,False,675N,1,10,METRÔ ANA ROSA,TERM. STO. AMARO
33130,False,675N,2,10,METRÔ ANA ROSA,TERM. STO. AMARO
275,False,675P,1,10,METRÔ CONCEIÇÃO,SHOP. SP MARKET
33043,False,675P,2,10,METRÔ CONCEIÇÃO,SHOP. SP MARKET
109,False,675R,1,10,METRÔ JABAQUARA,GRAJAÚ
32877,False,675R,2,10,METRÔ JABAQUARA,GRAJAÚ
111,True,675X,1,10,AACD-SERVIDOR,TERM. GRAJAÚ
32879,True,675X,2,10,AACD-SERVIDOR,TERM. GRAJAÚ
1239,False,677A,1,10,ITAIM BIBI,TERM. JD. ÂNGELA
34007,False,677A,2,10,ITAIM BIBI,TERM. JD. ÂNGELA
112,True,677V,1,10,EST. GRAJAÚ,JD. ALPINO
32880,True,677V,2,10,EST. GRAJAÚ,JD. ALPINO
1240,True,677Y,1,10,TERM. CAPELINHA,JD. GUARUJÁ
34008,True,677Y,2,10,TERM. CAPELINHA,JD. GUARUJÁ
5,False,6801,1,10,TERM. JOÃO DIAS,JD. IBIRAPUERA
32773,False,6801,2,10,TERM. JOÃO DIAS,JD. IBIRAPUERA
1774,False,6801,1,51,TERM. JOÃO DIAS,JD. IBIRAPUERA
34542,False,6801,2,51,TERM. JOÃO DIAS,JD. IBIRAPUERA
29,False,6803,1,10,TERM. JOÃO DIAS,JD. CAPELINHA
32797,False,6803,2,10,TERM. JOÃO DIAS,JD. CAPELINHA
30,False,6804,1,10,TERM. JOÃO DIAS,JD. INGÁ
32798,False,6804,2,10,TERM. JOÃO DIAS,JD. INGÁ
31,False,6805,1,10,TERM. JOÃO DIAS,TERM. CAPELINHA
32799,False,6805,2,10,TERM. JOÃO DIAS,TERM. CAPELINHA
1788,False,6805,1,31,TERM. JOÃO DIAS,TERM. CAPELINHA
34556,False,6805,2,31,TERM. JOÃO DIAS,TERM. CAPELINHA
32,False,6806,1,10,TERM. JOÃO DIAS,JD. NOVO ORIENTE
32800,False,6806,2,10,TERM. JOÃO DIAS,JD. NOVO ORIENTE
1242,True,6812,1,10,JD. ANGELA,JD. CAPELA
34010,True,6812,2,10,JD. ANGELA,JD. CAPELA
33,False,6813,1,10,TERM. CAPELINHA,JD. LÍDIA
32801,False,6813,2,10,TERM. CAPELINHA,JD. LÍDIA
25,False,6815,1,10,TERM. CAPELINHA,JD. COMERCIAL
32793,False,6815,2,10,TERM. CAPELINHA,JD. COMERCIAL
26,False,6816,1,10,TERM. CAPELINHA,JD. MITSUTANI
32794,False,6816,2,10,TERM. CAPELINHA,JD. MITSUTANI
1748,False,6816,1,31,TERM. CAPELINHA,JD. MITSUTANI
34516,False,6816,2,31,TERM. CAPELINHA,JD. MITSUTANI
27,False,6817,1,10,TERM. CAPELINHA,JD. SÃO BENTO
32795,False,6817,2,10,TERM. CAPELINHA,JD. SÃO BENTO
28,False,6818,1,10,TERM. CAPELINHA,JD. VALE DAS VIRTUDES
32796,False,6818,2,10,TERM. CAPELINHA,JD. VALE DAS VIRTUDES
19,False,6820,1,10,TERM. CAPELINHA,JD. DAS ROSAS
32787,False,6820,2,10,TERM. CAPELINHA,JD. DAS ROSAS
1406,False,6820,1,31,TERM. CAPELINHA,JD. DAS ROSAS
34174,False,6820,2,31,TERM. CAPELINHA,JD. DAS ROSAS
21,False,6821,1,10,TERM. CAPELINHA,JD. JANGADEIRO
32789,False,6821,2,10,TERM. CAPELINHA,JD. JANGADEIRO
34,False,6823,1,10,TERM. CAPELINHA,JD. GUARUJÁ
32802,False,6823,2,10,TERM. CAPELINHA,JD. GUARUJÁ
23,False,6824,1,10,TERM. CAPELINHA,PQ. FERNANDA
32791,False,6824,2,10,TERM. CAPELINHA,PQ. FERNANDA
14,False,6825,1,10,TERM. CAPELINHA,VALO VELHO
32782,False,6825,2,10,TERM. CAPELINHA,VALO VELHO
16,False,6826,1,10,TERM. CAPELINHA,JD. D. JOSÉ
32784,False,6826,2,10,TERM. CAPELINHA,JD. D. JOSÉ
12,False,6835,1,10,TERM. CAPELINHA,VALO VELHO
32780,False,6835,2,10,TERM. CAPELINHA,VALO VELHO
1407,False,6835,1,31,TERM. CAPELINHA,VALO VELHO
34175,False,6835,2,31,TERM. CAPELINHA,VALO VELHO
13,False,6836,1,10,TERM. JOÃO DIAS,CAPÃO REDONDO
32781,False,6836,2,10,TERM. JOÃO DIAS,CAPÃO REDONDO
6,False,6837,1,10,TERM. CAPELINHA,SHOP. PORTAL
32774,False,6837,2,10,TERM. CAPELINHA,SHOP. PORTAL
201,False,6840,1,10,TERM. CAPELINHA,TERM. JD. JACIRA
32969,False,6840,2,10,TERM. CAPELINHA,TERM. JD. JACIRA
1465,False,6913,1,10,TERM. BANDEIRA,TERM. VARGINHA
34233,False,6913,2,10,TERM. BANDEIRA,TERM. VARGINHA
1549,True,6913,1,21,ITAIM BIBI,TERM. VARGINHA
34317,True,6913,2,21,ITAIM BIBI,TERM. VARGINHA
114,False,695D,1,10,METRÔ JABAQUARA,JD. STA. BARBARA
32882,False,695D,2,10,METRÔ JABAQUARA,JD. STA. BARBARA
1196,False,695H,1,10,TERM. STO. AMARO,JD. HERPLIN
33964,False,695H,2,10,TERM. STO. AMARO,JD. HERPLIN
2619,False,695T,1,1,METRÔ VL. MARIANA,TERM. CAPELINHA
35387,False,695T,2,1,METRÔ VL. MARIANA,TERM. CAPELINHA
1322,False,695T,1,10,METRÔ VL. MARIANA,TERM. CAPELINHA
34090,False,695T,2,10,METRÔ VL. MARIANA,TERM. CAPELINHA
1859,False,695T,1,51,METRÔ VL. MARIANA,TERM. CAPELINHA
34627,False,695T,2,51,METRÔ VL. MARIANA,TERM. CAPELINHA
8,False,695V,1,10,METRÔ ANA ROSA,TERM. CAPELINHA
32776,False,695V,2,10,METRÔ ANA ROSA,TERM. CAPELINHA
1441,False,695X,1,10,METRÔ JABAQUARA,TERM. VARGINHA
34209,False,695X,2,10,METRÔ JABAQUARA,TERM. VARGINHA
1621,False,695X,1,22,SHOP. INTERLAGOS,TERM. VARGINHA
34389,False,695X,2,22,SHOP. INTERLAGOS,TERM. VARGINHA
1198,False,695Y,1,10,METRÔ VL. MARIANA,TERM. PARELHEIROS
33966,False,695Y,2,10,METRÔ VL. MARIANA,TERM. PARELHEIROS
1622,False,695Y,1,21,EST. AUTÓDROMO,TERM. PARELHEIROS
34390,False,695Y,2,21,EST. AUTÓDROMO,TERM. PARELHEIROS
2612,True,695Y,1,23,PARELHEIROS,EST. MENDES/VL. NATAL
35380,True,695Y,2,23,PARELHEIROS,EST. MENDES/VL. NATAL
1199,False,695Y,1,41,COL. STA. MARIA,TERM. PARELHEIROS
33967,False,695Y,2,41,COL. STA. MARIA,TERM. PARELHEIROS
1443,False,6960,1,10,TERM. STO. AMARO,TERM. VARGINHA
34211,False,6960,2,10,TERM. STO. AMARO,TERM. VARGINHA
1505,False,6970,1,10,TERM. STO. AMARO,TERM. GRAJAÚ
34273,False,6970,2,10,TERM. STO. AMARO,TERM. GRAJAÚ
1171,False,6L01,1,10,TERM. VARGINHA,MARSILAC
33939,False,6L01,2,10,TERM. VARGINHA,MARSILAC
1827,False,6L01,1,22,TERM. VARGINHA,VL. PROGRESSO
34595,False,6L01,2,22,TERM. VARGINHA,VL. PROGRESSO
1841,False,6L01,1,23,TERM. VARGINHA,EMBURA
34609,False,6L01,2,23,TERM. VARGINHA,EMBURA
1178,False,6L02,1,10,TERM. PARELHEIROS,JD. EUCALIPTOS
33946,False,6L02,2,10,TERM. PARELHEIROS,JD. EUCALIPTOS
1565,False,6L03,1,10,TERM. PARELHEIROS,CIPÓ DO MEIO
34333,False,6L03,2,10,TERM. PARELHEIROS,CIPÓ DO MEIO
1180,False,6L04,1,10,TERM. PARELHEIROS,JD. ORIENTAL/FONTES
33948,False,6L04,2,10,TERM. PARELHEIROS,JD. ORIENTAL/FONTES
1566,False,6L04,1,41,TERM. PARELHEIROS,JD. DAS FONTES
34334,False,6L04,2,41,TERM. PARELHEIROS,JD. DAS FONTES
1567,False,6L04,1,42,TERM. PARELHEIROS,JD. ORIENTAL
34335,False,6L04,2,42,TERM. PARELHEIROS,JD. ORIENTAL
1173,False,6L05,1,10,TERM. PARELHEIROS,BARRAGEM
33941,False,6L05,2,10,TERM. PARELHEIROS,BARRAGEM
1174,False,6L05,1,21,TERM. PARELHEIROS,CID. NOVA AMÉRICA
33942,False,6L05,2,21,TERM. PARELHEIROS,CID. NOVA AMÉRICA
1545,False,6L07,1,10,TERM. VARGINHA,JD. STA. FÉ
34313,False,6L07,2,10,TERM. VARGINHA,JD. STA. FÉ
1182,True,6L08,1,10,HOSP. PARELHEIROS,JD. SÃO NICOLAU
33950,True,6L08,2,10,HOSP. PARELHEIROS,JD. SÃO NICOLAU
1159,True,6L10,1,10,PQ. FLORESTAL   ,TERM. VARGINHA
33927,True,6L10,2,10,PQ. FLORESTAL   ,TERM. VARGINHA
2005,False,6L10,1,41,TERM. VARGINHA,MESSIÂNICA
34773,False,6L10,2,41,TERM. VARGINHA,MESSIÂNICA
1167,False,6L11,1,10,TERM. GRAJAÚ,ILHA DO BORORÉ
33935,False,6L11,2,10,TERM. GRAJAÚ,ILHA DO BORORÉ
1722,False,7001,1,10,JD. ÂNGELA,VL. GILDA
34490,False,7001,2,10,JD. ÂNGELA,VL. GILDA
772,True,7002,1,10,HOSP. DAS CLÍNICAS,JD. ROSA MARIA
33540,True,7002,2,10,HOSP. DAS CLÍNICAS,JD. ROSA MARIA
1992,False,7004,1,10,EST. STO. AMARO/GUIDO CALOI,TERM. JD. JACIRA
34760,False,7004,2,10,EST. STO. AMARO/GUIDO CALOI,TERM. JD. JACIRA
1998,True,7005,1,10,JD. ÂNGELA,JD. VERA CRUZ
34766,True,7005,2,10,JD. ÂNGELA,JD. VERA CRUZ
1999,False,7005,1,51,METRÔ CAPÃO REDONDO ,JD. VERA CRUZ
34767,False,7005,2,51,METRÔ CAPÃO REDONDO ,JD. VERA CRUZ
1995,True,7006,1,10,JD. ÂNGELA,JD. HORIZONTE AZUL
34763,True,7006,2,10,JD. ÂNGELA,JD. HORIZONTE AZUL
1997,False,7006,1,51,METRÔ CAPÃO REDONDO,JD. HORIZONTE AZUL
34765,False,7006,2,51,METRÔ CAPÃO REDONDO,JD. HORIZONTE AZUL
1951,True,7009,1,10,JD. ÂNGELA,JD. SÃO LOURENÇO
34719,True,7009,2,10,JD. ÂNGELA,JD. SÃO LOURENÇO
1952,True,7011,1,10,JD. ÂNGELA,JD. DOS REIS
34720,True,7011,2,10,JD. ÂNGELA,JD. DOS REIS
1954,True,7011,1,31,JD. ÂNGELA,JD. DOS REIS
34722,True,7011,2,31,JD. ÂNGELA,JD. DOS REIS
2043,False,7012,1,10,TERM. GUARAPIRANGA,PQ. DO LAGO
34811,False,7012,2,10,TERM. GUARAPIRANGA,PQ. DO LAGO
775,False,7013,1,10,TERM. VL. SÔNIA,PQ. ARARIBA
33543,False,7013,2,10,TERM. VL. SÔNIA,PQ. ARARIBA
2118,False,7016,1,10,TERM. STO. AMARO,JD. ÂNGELA
34886,False,7016,2,10,TERM. STO. AMARO,JD. ÂNGELA
2142,False,7016,1,21,TERM. STO. AMARO,VL. STA. LÚCIA
34910,False,7016,2,21,TERM. STO. AMARO,VL. STA. LÚCIA
2502,False,7017,1,10,TERM. GUARAPIRANGA,JD. GUARUJÁ
35270,False,7017,2,10,TERM. GUARAPIRANGA,JD. GUARUJÁ
689,False,701A,1,10,METRÔ VL. MADALENA,PQ. EDU CHAVES
33457,False,701A,2,10,METRÔ VL. MADALENA,PQ. EDU CHAVES
2558,True,701H,1,10,CIRCULAR,HOSPITAL GUARAPIRANGA
35326,True,701H,2,10,CIRCULAR,HOSPITAL GUARAPIRANGA
657,False,701U,1,10,CID. UNIVERSITÁRIA,METRÔ SANTANA
33425,False,701U,2,10,CID. UNIVERSITÁRIA,METRÔ SANTANA
1989,False,7021,1,10,TERM. JOÃO DIAS,JD. MARACÁ
34757,False,7021,2,10,TERM. JOÃO DIAS,JD. MARACÁ
2084,False,7022,1,10,TERM. STO. AMARO,JD. CAIÇARA
34852,False,7022,2,10,TERM. STO. AMARO,JD. CAIÇARA
2152,False,7023,1,10,TERM. STO. AMARO,JD. NAKAMURA
34920,False,7023,2,10,TERM. STO. AMARO,JD. NAKAMURA
485,False,702C,1,10,METRÔ BELÉM,JD. BONFIGLIOLI
33253,False,702C,2,10,METRÔ BELÉM,JD. BONFIGLIOLI
1330,False,702U,1,10,TERM. PQ. D. PEDRO II,CID. UNIVERSITÁRIA
34098,False,702U,2,10,TERM. PQ. D. PEDRO II,CID. UNIVERSITÁRIA
2581,False,702U,1,22,TERM. PQ. D. PEDRO II,METRÔ BUTANTÃ
35349,False,702U,2,22,TERM. PQ. D. PEDRO II,METRÔ BUTANTÃ
776,False,7040,1,10,PINHEIROS,PARAISÓPOLIS
33544,False,7040,2,10,PINHEIROS,PARAISÓPOLIS
1912,False,7049,1,10,TERM. CAMPO LIMPO,PQ. DO LAGO
34680,False,7049,2,10,TERM. CAMPO LIMPO,PQ. DO LAGO
1884,False,7050,1,10,TERM. CAMPO LIMPO,JD. DAS ROSAS
34652,False,7050,2,10,TERM. CAMPO LIMPO,JD. DAS ROSAS
1885,False,7051,1,10,TERM. CAMPO LIMPO,JD. ROSANA
34653,False,7051,2,10,TERM. CAMPO LIMPO,JD. ROSANA
1886,False,7052,1,10,TERM. CAMPO LIMPO,JD. HELGA
34654,False,7052,2,10,TERM. CAMPO LIMPO,JD. HELGA
1887,False,7053,1,10,TERM. CAMPO LIMPO,JD. MACEDÔNIA
34655,False,7053,2,10,TERM. CAMPO LIMPO,JD. MACEDÔNIA
1895,False,7053,1,21,TERM. CAMPO LIMPO,JD. MARIA SAMPAIO
34663,False,7053,2,21,TERM. CAMPO LIMPO,JD. MARIA SAMPAIO
1896,False,7053,1,22,TERM. CAMPO LIMPO,JD. MARIA SAMPAIO
34664,False,7053,2,22,TERM. CAMPO LIMPO,JD. MARIA SAMPAIO
41,False,7054,1,10,TERM. CAMPO LIMPO,JD. MACEDÔNIA
32809,False,7054,2,10,TERM. CAMPO LIMPO,JD. MACEDÔNIA
1888,False,7055,1,10,TERM. CAMPO LIMPO,JD. GUARUJÁ
34656,False,7055,2,10,TERM. CAMPO LIMPO,JD. GUARUJÁ
1897,False,7057,1,10,TERM. CAMPO LIMPO,JD. MITSUTANI
34665,False,7057,2,10,TERM. CAMPO LIMPO,JD. MITSUTANI
1924,False,7059,1,10,TERM. CAMPO LIMPO,PQ. DO ENGENHO
34692,False,7059,2,10,TERM. CAMPO LIMPO,PQ. DO ENGENHO
1889,False,7060,1,10,TERM. CAMPO LIMPO,VALO VELHO
34657,False,7060,2,10,TERM. CAMPO LIMPO,VALO VELHO
1898,False,7062,1,10,TERM. CAMPO LIMPO,INOCOOP CAMPO LIMPO
34666,False,7062,2,10,TERM. CAMPO LIMPO,INOCOOP CAMPO LIMPO
1914,False,7062,1,31,TERM. CAMPO LIMPO,INOCOOP CAMPO LIMPO
34682,False,7062,2,31,TERM. CAMPO LIMPO,INOCOOP CAMPO LIMPO
2271,True,7062,1,41,HORTO DO YPÊ,METRÔ CAMPO LIMPO
35039,True,7062,2,41,HORTO DO YPÊ,METRÔ CAMPO LIMPO
1899,False,7063,1,10,TERM. CAMPO LIMPO,JD. MACEDÔNIA
34667,False,7063,2,10,TERM. CAMPO LIMPO,JD. MACEDÔNIA
1990,False,707A,1,10,METRÔ PÇA. DA ÁRVORE,JD. ÂNGELA
34758,False,707A,2,10,METRÔ PÇA. DA ÁRVORE,JD. ÂNGELA
2096,False,707A,1,23,MOEMA,PIRAPORINHA
34864,False,707A,2,23,MOEMA,PIRAPORINHA
2503,False,707K,1,10,METRÔ JABAQUARA,TERM. GUARAPIRANGA
35271,False,707K,2,10,METRÔ JABAQUARA,TERM. GUARAPIRANGA
2092,False,709A,1,10,METRÔ ANA ROSA,TERM. ÁGUA ESPRAIADA
34860,False,709A,2,10,METRÔ ANA ROSA,TERM. ÁGUA ESPRAIADA
2020,True,709G,1,10,ITAIM BIBI,TERM. GUARAPIRANGA
34788,True,709G,2,10,ITAIM BIBI,TERM. GUARAPIRANGA
2462,False,709M,1,10,TERM. PINHEIROS,TERM. STO. AMARO
35230,False,709M,2,10,TERM. PINHEIROS,TERM. STO. AMARO
1993,False,709P,1,10,TERM. PINHEIROS,EST. STO. AMARO/GUIDO CALOI
34761,False,709P,2,10,TERM. PINHEIROS,EST. STO. AMARO/GUIDO CALOI
487,True,714C,1,10,PAULISTA,COHAB EDUCANDÁRIO
33255,True,714C,2,10,PAULISTA,COHAB EDUCANDÁRIO
490,False,715M,1,10,LGO. DA PÓLVORA,JD. MARIA LUIZA
33258,False,715M,2,10,LGO. DA PÓLVORA,JD. MARIA LUIZA
1332,False,7181,1,10,TERM. PRINC. ISABEL,CID. UNIVERSITÁRIA
34100,False,7181,2,10,TERM. PRINC. ISABEL,CID. UNIVERSITÁRIA
1372,False,719P,1,10,TERM. PRINC. ISABEL,TERM. PINHEIROS
34140,False,719P,2,10,TERM. PRINC. ISABEL,TERM. PINHEIROS
469,False,719R,1,10,METRÔ BARRA FUNDA,RIO PEQUENO
33237,False,719R,2,10,METRÔ BARRA FUNDA,RIO PEQUENO
363,False,7245,1,10,HOSP. DAS CLÍNICAS,TERM. STO. AMARO
33131,False,7245,2,10,HOSP. DAS CLÍNICAS,TERM. STO. AMARO
2538,True,7245,1,21,TERM. ÁGUA ESPRAIADA,TERM. STO. AMARO
35306,True,7245,2,21,TERM. ÁGUA ESPRAIADA,TERM. STO. AMARO
1427,True,7267,1,10,PÇA. RAMOS DE AZEVEDO,APIACÁS
34195,True,7267,2,10,PÇA. RAMOS DE AZEVEDO,APIACÁS
1333,True,7272,1,10,PÇA. RAMOS DE AZEVEDO,MERCADO DA LAPA
34101,True,7272,2,10,PÇA. RAMOS DE AZEVEDO,MERCADO DA LAPA
1334,True,7281,1,10,PÇA. RAMOS DE AZEVEDO,LAPA
34102,True,7281,2,10,PÇA. RAMOS DE AZEVEDO,LAPA
471,True,7282,1,10,PÇA. RAMOS DE AZEVEDO,PQ. CONTINENTAL
33239,True,7282,2,10,PÇA. RAMOS DE AZEVEDO,PQ. CONTINENTAL
780,False,736G,1,10,SHOP. MORUMBI,JD. INGÁ
33548,False,736G,2,10,SHOP. MORUMBI,JD. INGÁ
781,False,736I,1,10,STO. AMARO,JD. INGÁ
33549,False,736I,2,10,STO. AMARO,JD. INGÁ
1730,False,737A,1,10,TERM. STO. AMARO,TERM. JD. ÂNGELA
34498,False,737A,2,10,TERM. STO. AMARO,TERM. JD. ÂNGELA
1376,True,7411,1,10,PÇA. DA SÉ,CID. UNIVERSITÁRIA
34144,True,7411,2,10,PÇA. DA SÉ,CID. UNIVERSITÁRIA
496,False,7458,1,10,TERM. VL. SÔNIA,JD. BOA VISTA
33264,False,7458,2,10,TERM. VL. SÔNIA,JD. BOA VISTA
782,False,745M,1,10,SHOP. SP MARKET,CAMPO LIMPO
33550,False,745M,2,10,SHOP. SP MARKET,CAMPO LIMPO
1984,True,745M,1,21,PQ. FIGUEIRA GRANDE,CAMPO LIMPO
34752,True,745M,2,21,PQ. FIGUEIRA GRANDE,CAMPO LIMPO
783,False,746C,1,10,STO. AMARO,JD. TABOÃO
33551,False,746C,2,10,STO. AMARO,JD. TABOÃO
785,False,746H,1,10,STO. AMARO,JD. JAQUELINE
33553,False,746H,2,10,STO. AMARO,JD. JAQUELINE
787,True,746K,1,10,CAMPO BELO,PARAISÓPOLIS
33555,True,746K,2,10,CAMPO BELO,PARAISÓPOLIS
788,False,746P,1,10,STO. AMARO,PARAISÓPOLIS
33556,False,746P,2,10,STO. AMARO,PARAISÓPOLIS
790,True,746R,1,10,STO. AMARO,REAL PQ.
33558,True,746R,2,10,STO. AMARO,REAL PQ.
792,True,746V,1,10,HOSP. CAMPO LIMPO,JD. REBOUÇAS
33560,True,746V,2,10,HOSP. CAMPO LIMPO,JD. REBOUÇAS
498,False,748A,1,10,LAPA,JD. D'ABRIL
33266,False,748A,2,10,LAPA,JD. D'ABRIL
